date,mkt-rf,smb,hml,rf,RWR,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2004-01-16,0.0072,0.0007000000000000001,0.006,3e-05,-0.005651585828561401,-0.00038359144606436857,0.009447682578380467,0.0031282282220033153,0.01868810203091731,0.012861679991238661,-0.00046297355116786676,-0.0017116351771879756,0.0023033792770676964,0.0
2004-01-20,0.0015,0.0116,0.006,3e-05,-0.002674650008210988,0.0038373132585982628,0.025197942343008206,-0.0013859879675481857,-0.01223022165175569,0.002267625675248963,-0.003242227620634308,0.007286758544787109,-0.003282944094770812,-0.007246362441552856
2004-01-21,0.0064,-0.0108,0.0032,3e-05,-0.0004693497070420438,0.0007645434969545395,0.00596910389839822,0.014920212599118576,0.006919174813995399,-0.0076923110117448346,0.004182163135383332,0.017446802017536678,0.01679842617354721,0.012377003707253698
2004-01-22,-0.0032,-0.005600000000000001,-0.0005,3e-05,0.004494270239165932,-0.010313233560592883,-0.0048865407159687235,0.0,-0.004701597199280982,-0.009575968486043585,-0.0032392268786279876,0.0037641218386552655,0.001943617243642226,0.007837050480822283
2004-01-23,-0.0014000000000000002,0.0089,-0.0011,3e-05,0.007145239850198992,-0.019297568620014527,0.008768852963625617,-0.00478627829736733,-0.003633734731334881,-0.0032228221471987117,0.008356471224538975,-0.008749961853027344,-0.004849648142589036,-0.0031104909509215295
2004-01-26,0.011200000000000002,-0.001,-0.0029,3e-05,0.010940178177873294,0.009445091403359696,0.005910990088352719,0.013740929031696103,0.012764419419980966,0.01847573328305807,0.009668554256913264,-0.005884879849066937,0.012670545190001992,0.0018721177759539742
2004-01-27,-0.0096,-0.0003,0.0001,3e-05,0.011739970301054559,-0.002729032977203172,-0.002073953173503673,-0.006777297818637784,-0.00972273868609852,-0.01541950858739416,-0.0050159876343276455,-0.0033826606763821543,-0.006416450511707361,-0.006851486033052301
2004-01-28,-0.0144,-0.0034000000000000002,-0.0039000000000000003,3e-05,0.00019451840891959726,-0.00820950293584799,-0.014201653718123985,-0.01774145212653333,-0.01563637473366475,-0.016582161132397633,-0.010082461797956688,0.0038184197604234082,-0.008718067691354858,-0.02383192986602989
2004-01-29,0.0025,-0.009899999999999999,-0.0076,3e-05,-0.0015555479405010564,-0.0063067303692520005,-0.0007026897771739149,0.008336228508422083,0.00036942109326099093,-0.005152253320193645,0.013888853322332029,0.008030453731317388,0.014657942814582992,0.006424695417001969
2004-01-30,-0.0015,0.0022,0.004699999999999999,3e-05,0.00993188220808805,0.01190008549401167,-0.009493686803568768,0.0006889357867039259,-0.0018463529247197963,0.00047082057389813414,-0.0054794033778535756,-0.0016771872070250327,-0.005457466400507371,-0.0006383803961818035
2004-02-02,0.0027,-0.0034000000000000002,-0.0014000000000000002,3e-05,0.009769920649001618,-0.004704070488307455,0.005679795774894414,0.005852003412402329,-0.0018498388138733501,0.0,0.004132238280555978,-0.005879856899984048,0.012911543719842156,-0.002874485918972547
2004-02-03,0.0,-0.0016,-0.0003,3e-05,0.0019095824997332755,-0.00551395797612797,-0.0038828312971337375,0.0010266840627890517,-0.003706463423514106,0.0014117970186120488,0.005029661581246847,0.00887195115318029,0.006373510780379732,-0.0054452299818349426
2004-02-04,-0.0097,-0.0152,-0.0059,3e-05,-0.018424405957849443,-0.006732676288869088,-0.007087131837603344,-0.008205128781437643,-0.004836278453324683,-0.024436110948530376,0.00591451641595464,-0.01633163330630194,0.0031665732017516213,-0.0012882128554441152
2004-02-05,0.0023,0.0049,0.0018,3e-05,0.002912650987940024,0.012759158524627834,-0.008922198283930816,-0.00034470537321940053,0.009345794392523255,0.0014451197646794256,0.006331948701208567,-0.005959957046086095,-0.005050500185316276,0.007739431452652434
2004-02-06,0.0139,0.0103,0.004,3e-05,0.01923198218458877,0.020078749470128887,0.006841866171301003,0.016896549490657664,0.004444475527162872,0.02116395417666217,0.0076404528671436545,0.008565261341474617,0.007614205825909215,0.010559997558593714
2004-02-09,-0.001,0.0033,0.0027,3e-05,-6.333271836345133e-05,0.0007719204122522694,0.012160234753967103,-0.004069136466152257,-0.0025811799412477354,-0.007536497920963003,0.0013381216121060024,0.005944853568264685,-0.009760688403914974,0.001266653439644827
2004-02-10,0.005600000000000001,0.0055000000000000005,0.0016,3e-05,0.004559302455348968,0.005399127959921035,0.013427599942038126,0.0030643214919410244,-0.0007393179659553883,0.008068347354352579,0.004008915346518149,0.008442332253361329,0.00445149081883045,0.008538853360181786
2004-02-11,0.0104,-0.004,0.0014000000000000002,3e-05,0.005105908704802875,0.024549267247421458,0.013598304933701622,0.015274959958989864,0.01109875062669774,0.008003770156584933,-0.001330997578835147,-0.0008371097080774881,0.009180088850203827,0.010034484194066495
2004-02-12,-0.0046,-0.001,-0.0017000000000000001,3e-05,-0.008341160101440037,-0.002995130155304282,0.003095980513680985,-0.0016716654395749764,-0.0007318133120931547,-0.009341464939974231,0.0017769439258996655,-0.0029326183373146186,-0.0062734899892014084,-0.004967396832036508
2004-02-13,-0.005699999999999999,-0.0073,-0.0014000000000000002,3e-05,-0.010877893962952356,-0.007885808903142721,-0.0024005382438446743,-0.002009436132799025,-0.004760130476337832,-0.006129145043753059,-0.006208398864082976,-0.0012604529520388041,-0.004419172610473865,-0.009984390091784867
2004-02-17,0.0098,0.0034000000000000002,0.0059,3e-05,0.004475781549547753,0.01059805775310152,0.008594018518001345,0.0073825575800332555,0.007726235545062465,0.014705857071363848,0.008924621343205708,0.007572583159836999,0.006341117621602832,0.012921520747781745
2004-02-18,-0.0039000000000000003,-0.0011,0.0008,3e-05,-0.001209460526553463,-0.004119872929151613,-0.010565762247108923,-0.005329728456341942,-0.005111332339107211,-0.004675010611243313,-0.0013268768613731163,0.0033402889836164906,-0.00441081886131045,-0.005911593973775164
2004-02-19,-0.0054,-0.009899999999999999,-0.0014000000000000002,3e-05,-0.0013383409895919574,0.0063933838028729095,-0.0010334373384740525,-0.0003349715486489213,-0.007706388421014898,-0.015030605373974715,0.0048715948061663905,-0.0066583371968452765,-0.0034810319311282534,0.0009389289070587115
2004-02-20,-0.003,-0.0011,-0.003,3e-05,-0.0006381523524838784,-0.008594900607963862,-0.00034483547868402464,-0.002679962413981385,-0.00184915468625102,-0.004768644606364392,0.007933023399695482,-0.009635586154103648,-0.005398541680837532,-0.007504683381911681
2004-02-23,-0.0051,-0.0118,-0.0018,3e-05,-0.0030013336093751564,0.00037694039287639036,0.00793375453784817,0.0,-0.0037050901192202668,-0.013416419520172473,0.005684265675390376,0.0038071131519274992,-0.0019156917792786388,-0.007246362441552856
2004-02-24,-0.0014000000000000002,0.0032,-0.002,3e-05,0.00448352165790622,0.00452143661436577,0.0017111959474389593,-0.004030943042236168,0.0,0.000971367538390222,-0.006086929984714717,-0.005478262253449273,0.004478547300811986,0.0019041404476851653
2004-02-25,0.0054,0.005,0.002,3e-05,0.006758895112125796,0.0015004094432216064,0.004783033394565761,0.004384442960271517,-0.002603186924993617,0.007763214103533311,0.0030621038038169957,0.010169481662661628,0.0012739145227167459,0.005384861512108818
2004-02-26,0.0029,0.0045000000000000005,0.0042,3e-05,0.0019000279705803091,0.0,0.0034002170006310894,0.0010073777390571248,0.0007457292315902198,0.002407281461655364,0.0,0.006711402952518153,-0.0012722937292578562,0.006301221310072158
2004-02-27,0.0011,0.0019,0.0032,3e-05,-0.0018332684287389878,0.005243422683446575,0.004744133804222006,0.00234826131468302,-0.00037258676695173243,-0.005283410757153328,0.003924995699523537,0.010833342870076423,-0.0028662469325247963,0.0015654112781631202
2004-03-01,0.0102,0.0051,0.0029,4e-05,0.011336319185661914,0.01639346242757722,0.019224273259956126,0.007028122548329296,0.005218016774004575,0.012071463594966358,0.011294536216837958,0.004946369775458814,0.002874485918972658,0.0062519180063072
2004-03-02,-0.0059,-0.0009,0.0012,4e-05,0.009267929991024104,-0.012463348388196072,-0.008603581561530294,-0.004985074272815582,-0.0033370468994905478,-0.0038167904198678215,-0.009879787061900736,-0.004511841951985951,-0.006369390382820028,-0.002795904207128941
2004-03-03,0.0014000000000000002,-0.002,-0.0012,4e-05,0.004839650282402852,-0.0059391181974861595,-0.0013350804205946032,0.0060120440071300685,-0.00037196137817585573,-0.0047891991446528115,0.005206110334288194,-0.00041204073725664703,0.004166639666272731,0.0009346602934678927
2004-03-04,0.0044,0.0076,0.0029,4e-05,0.002099437886282196,0.005601180533392425,-0.003008026482566706,0.002656016615850465,0.0037215657237748,0.0086620977805274,-0.002157929948032322,0.007007422699508492,0.004468541014662097,0.004045977251677435
2004-03-05,0.0024,-0.001,-0.0023,4e-05,0.0069627801533547196,-0.00037134158070972756,0.008716065355240277,0.008609265602083083,0.0022247450804089297,-0.007633580839735754,0.00043245333781460893,0.007777344727145419,0.005084202443697228,0.00712967665531683
2004-03-08,-0.0084,-0.0034999999999999996,0.002,4e-05,0.0017133925080621282,-0.010772693711198045,0.004320344304000301,-0.005252739527512484,-0.017018164266956792,-0.02163456115849427,-0.0004322664027659462,-0.002843281875981929,-0.0009484280775474696,-0.013850438279222943
2004-03-09,-0.0066,-0.0043,-0.0034000000000000002,4e-05,-0.0012828288844687341,-0.01502063954698074,-0.006618095967409254,-0.006600673108872801,-0.006774569335461611,0.0,0.0,-0.0057026229734905565,-0.01139242424068665,-0.006554337884538519
2004-03-10,-0.015,-0.0027,-0.0039000000000000003,4e-05,-0.007034032121296052,-0.02783071120763314,-0.017321800460838754,-0.015946922376979478,-0.01856763101367742,-0.017690447351508265,-0.0025952150135390983,-0.011470736927316816,-0.01536490223281295,-0.012252572748452262
2004-03-11,-0.014199999999999999,0.0034999999999999996,-0.0013,4e-05,-0.01749414859667131,-0.00901958989162066,-0.022372876183461288,-0.016205189262545105,-0.015057891713998739,-0.011005468527936157,-0.01908060003899059,-0.01450470312034502,-0.019180759044140516,-0.018447834410109665
2004-03-12,0.0134,0.009899999999999999,0.0023,4e-05,0.009341679173253015,0.01622476612524726,0.01456310936448646,0.014756285368758393,0.017248158765575283,0.01972682754770938,0.0,0.009671973742435336,0.002651638167177728,0.015878151698862863
2004-03-15,-0.015600000000000001,-0.0105,-0.0029,4e-05,-0.002546717364061535,-0.02414333457419926,0.002050562729769112,-0.01454170383718889,-0.012331467929275086,-0.01884916486323196,-0.009725959882439184,-0.002915439156889965,-0.00892563496739407,-0.01977674104271676
2004-03-16,0.0043,-0.006500000000000001,-0.0008,4e-05,0.0024909321361388237,0.009577006234350982,-0.00034107192994281554,0.00926560451514713,0.011314901483542306,0.006066679864464408,0.0017857551878819322,0.009607332377003397,0.007004702969572563,0.008786217435264643
2004-03-17,0.012199999999999999,0.006999999999999999,0.0037,4e-05,0.013790564304343444,0.012648285052281771,0.01398839491240933,0.011560660876982265,0.012345667202249944,0.012562814311172454,0.012032020676882693,0.01572193461179605,-0.0009937292518980012,0.014193565614761816
2004-03-18,-0.002,-0.0052,0.0012,4e-05,0.004901955971943428,-0.0003903289833824264,0.010094251390994291,0.0003361311907645881,0.0011433188607923306,-0.0064515713760635585,-0.0004402607633762212,-0.004480599039566435,-0.0009947177320056566,-0.00254452679221151
2004-03-19,-0.01,0.0031,0.0027,4e-05,-0.005061009917352033,-0.0035142581196000444,-0.02465022517768778,-0.015456997041477294,-0.01598782143035027,-0.013486536043457842,-0.005726919107750694,-0.01391162623397224,-0.018254206849654397,-0.00701534491139344
2004-03-22,-0.014199999999999999,-0.0064,-0.0023,4e-05,-0.001961142970001717,-0.02194362708644282,-0.009562864756803569,-0.012969237657115107,-0.013539666394768002,-0.016202516193631333,-0.013291946881565209,-0.011618285569024223,-0.01250848006043681,-0.015414243790765392
2004-03-23,-0.0009,0.0037,0.0001,4e-05,0.00251762994508109,0.0052083763174537445,-0.006896578032394962,-0.00034577809733227216,-0.0027450860715380054,-0.0015440394325426654,-0.0017961793760717937,-0.00041982489546421586,0.003423498274701675,-0.0019569297534568486
2004-03-24,-0.0027,-0.0008,-0.0011,4e-05,-0.005941380676517838,-0.004384241119273824,-0.02118051108202701,-0.007609830641695847,0.0,0.005154658940003776,0.002699117162688891,0.0021000061121674296,-0.005458882645085872,0.004901948256873512
2004-03-25,0.0168,0.0076,-0.0018,4e-05,0.008564910648434898,0.026020801859153453,-0.003902114518184008,0.010456585092792459,0.016515928873522823,0.03179491483248187,0.01390755734453264,0.0016764043233661319,0.005488845609123105,0.017561005383003092
2004-03-26,0.0,0.0032,0.0034000000000000002,4e-05,-0.007820199115166404,0.0027312370060474933,0.011396000558891117,-0.0006898863615103501,0.00541583704380888,-0.005964256174353699,-0.0057522595540230315,0.003347277195938858,0.004094194521321537,-0.0009587946873667041
2004-03-29,0.0134,0.0058,-0.0022,4e-05,-0.0013546169019658105,0.01439684517123907,0.005281676779756106,0.012771870810603936,0.011927644042801333,0.013000011444091797,0.01201604210122098,0.006255196888810488,0.013591560121728019,0.009276999553914811
2004-03-30,0.004699999999999999,0.0045000000000000005,0.0015,4e-05,0.01609320957795246,0.007288091150048581,0.018213676765660436,0.006816646057451248,0.006083644564774282,0.001480784121746348,0.006156525552223124,0.003729803386575581,-0.0023466206839842796,0.007607026442804976
2004-03-31,0.0,0.0014000000000000002,0.0021,4e-05,0.006129002463268085,-0.004950535680965262,0.009287941541043176,-0.00473936964245647,-0.001889615978478587,-0.006407149445505911,0.0,0.004128835024969968,0.005712368111105093,-0.0012582860766073845
2004-04-01,0.0064,0.0024,0.0004,4e-05,0.010554862444845936,0.007271356301568499,-0.011588280532367379,0.01054419481500024,0.005679652381556988,0.01041671594299376,-0.003933489883757635,0.0028782769614554837,0.007016340873085225,0.0044094295952263884
2004-04-02,0.009000000000000001,0.008,0.0007000000000000001,4e-05,-0.004535903986287004,0.016717345712741194,0.004482729681607012,-0.0037025001240752475,0.01129522403770622,0.025036735420792322,0.0013163132115732168,-0.0049200055304509105,0.011944280611870361,0.009093788682275061
2004-04-05,0.0079,0.0014000000000000002,-0.0039000000000000003,4e-05,-0.04148930863594236,-0.003363234372874002,0.005149383117076578,0.0027027558702226173,0.011913614577540033,0.008620704617364305,0.0035056934608197476,0.002884206572061565,0.011475422343269814,0.010254754916964481
2004-04-06,-0.0028000000000000004,-0.0074,0.0019,4e-05,-0.040157615929499735,0.004874359219899427,0.0,-0.0006738478905863321,-0.0007358520065896546,-0.010446311440333589,0.0048035201827056895,0.00041085574441845907,-0.0032415034111245022,-0.002153174359835419
2004-04-07,-0.005,0.0088,-0.0012,4e-05,0.015314424268603632,-0.0115671445808736,0.0,-0.00269720907098836,-0.002209111424133492,-0.006238055046227542,-0.0026075386938533285,-0.01026694029090236,-0.004552825679624006,-0.00739820819757786
2004-04-08,-0.0014000000000000002,-0.0032,0.0016,4e-05,-0.019897294052627523,-0.005662499804693022,0.008879789029527574,-0.0016903941779192744,-0.005535041196266577,0.0019314783822146353,-0.005228794564015038,-0.0008298944998793578,-0.006860535368636067,-0.006211203670828613
2004-04-12,0.005,0.0023,-0.0032,4e-05,-0.045579560417982834,0.011389492609060303,0.018957327304889304,0.006095516488140218,0.01001849880413852,0.0024096017860504304,0.0039421880371728335,-0.015780696095123448,0.008223684313720003,0.008437514305114746
2004-04-13,-0.015,-0.0055000000000000005,-0.0038,4e-05,-0.009880678032966883,-0.021771769406700003,-0.008637881248729107,-0.021204933421381966,-0.015429834198705805,-0.012499919762975265,-0.01003488400832142,-0.018143472208160816,-0.008809150444505587,-0.01859313210283442
2004-04-14,-0.0021,-0.003,-0.0042,4e-05,-0.0150380763900686,0.003453574613672128,0.0020107059529348437,-0.01203580730790943,-0.0007462145889685079,-0.0009737320775167202,0.007051557675018527,0.0012891610961214273,0.010204127118323303,-0.00157875708683608
2004-04-15,-0.0004,-0.0023,-0.0038,4e-05,0.024766035436666556,0.00573612316322869,0.013377913833897637,-0.005917183942172999,0.002987301032667533,-0.011695895017748925,0.0030634439236589817,0.0055794451661808075,0.018246968269711727,-0.0009487882937777581
2004-04-16,0.0046,-0.0005,0.001,4e-05,0.013937513293493353,0.008745302519281184,0.0079208476735948,0.010854400861834312,0.00893521093315508,-0.009368862308901882,0.006980796111671683,0.003414422648914117,0.007359985351562459,0.009496651966175218
2004-04-19,0.0022,0.005,-0.0028000000000000004,4e-05,-0.002302224615879367,-0.0015077615715056725,-0.0022921283586884167,-0.001731966053920786,-0.005535041196266577,0.011448458959155472,0.003032915730312391,-0.006380247429602304,-0.00412957949990389,0.0006271702146900537
2004-04-20,-0.0148,-0.0023,0.0,4e-05,-0.0308131425456587,-0.020762523284738044,-0.02034784856765748,-0.018389991589920496,-0.01001856957774061,-0.021653569914653614,-0.007775391280425814,-0.011130146493515958,-0.016586936249960327,-0.006267651641987504
2004-04-21,0.006,0.005699999999999999,0.0001,4e-05,-0.002100808347199057,-0.009637625090707536,-0.0033500964888364404,-0.0003534783632067606,0.006371816879663372,0.015090601462460551,0.002176802172567216,0.007792220874601075,0.011676957873579141,0.0012614606333094525
2004-04-22,0.0144,0.0014000000000000002,-0.0006,4e-05,0.015017539576480221,0.03347600954164309,0.019831937902113905,0.01732673041268651,0.021973934607281143,0.015361717604279512,0.009991291818535197,0.011168394382006452,0.00801538941068669,0.020157461091289353
2004-04-23,-0.0001,-0.0029,-0.0003,4e-05,-0.009610062192436097,-0.0075329137980405525,-0.007910341790083764,-0.005213713703338785,-0.004373208341758472,0.013177182078071725,0.0008602347425235024,0.0004247375167520939,-0.002862600224526002,-0.004013617491971377
2004-04-26,-0.0033,0.0,-0.0034000000000000002,4e-05,0.007818491671097938,-0.004933626802019142,0.005647842994666474,-0.0020964976306828698,-0.0051244286680925955,-0.012042389077250304,-0.002148738436852815,0.0029724672798583374,-0.005422649895546083,-0.008059464818994
2004-04-27,0.0013,-0.0004,-0.0012,4e-05,0.009905080702765634,0.0019069849625705793,0.020812657787886435,0.0024510388264478156,0.0007358520065896546,-0.0029253761712734194,0.0025840385471720406,0.0016934380506994362,0.003848586616750138,0.006875038146972656
2004-04-28,-0.0146,-0.0091,-0.0005,4e-05,-0.004526695738951592,-0.033878998153349715,-0.014239499659856159,-0.01432066694462586,-0.013235316185802093,-0.017114932440687958,-0.01159795746563519,0.0008453278906448425,-0.00894564811890941,-0.011793949525708336
2004-04-29,-0.0086,-0.0079,-0.0075,4e-05,-0.01722480070414989,-0.012214321363004266,-0.0239658425534377,-0.0031892796539483292,-0.008941869215862264,-0.014925429786844746,0.005215077387706657,-0.015625035239232088,-0.006125097719334893,-0.006595508505492953
2004-04-30,-0.0066,-0.008,-0.0003,4e-05,-0.011427323957425517,-0.0059832317653055744,0.003699986950732592,-0.00035540544725209955,-0.0075188255665883386,-0.02070706379850229,0.0021617443244006385,-0.0012869489482703056,0.0009731004450128644,-0.00758772612981462
2004-05-03,0.0085,0.0002,-0.0036,3e-05,0.020494995715668374,0.00321026980181105,0.023123342175914052,0.0067566907487000005,0.011363679876669641,0.0056730589898981165,0.006039662976931703,0.006872845476499245,0.01296175018208201,0.005097159940209206
2004-05-04,0.0021,0.0040999999999999995,0.0017000000000000001,3e-05,0.011466280011712904,0.009599990844726625,0.0006550458553964411,0.0031791407495480595,0.004119801492875386,0.009743617131159787,-0.004288181079690201,0.003839596865926831,-0.0015995247614548624,-0.0019017263833054354
2004-05-05,0.0027,-0.0011,-0.0018,3e-05,-0.012023333524395774,-0.0035657746990503947,0.0032733349907392295,-0.0010563277230097867,0.0007460073913496679,0.00507873939854675,0.0017226923647812864,-0.006799823320996268,0.0057673921966032715,0.002222918238583782
2004-05-06,-0.008,-0.0034999999999999996,-0.0018,3e-05,-0.0024339784150745336,-0.009940358003655891,-0.004893951725845613,-0.010927094412177984,-0.005218016774004464,-0.0045477588895549426,-0.0042992424972359,0.00342318873911851,-0.003822839573687231,-0.014892247189727814
2004-05-07,-0.0148,-0.0066,-0.0049,3e-05,-0.03136981593400545,-0.03574294792302368,-0.024262287577644703,-0.021382711049488412,-0.01760963699132878,-0.00507616129933619,-0.00949910685681954,-0.030277226811155522,-0.006715733570421212,-0.024123512265006197
2004-05-10,-0.0129,-0.0055000000000000005,-0.0046,3e-05,-0.008276314658090533,-0.001666010626656611,-0.02889786974923947,-0.008375823234713864,-0.014492721995345681,-0.004081628681073313,-0.004795144193142087,-0.014072106334435674,-0.012878288004121718,-0.012524754983655573
2004-05-11,0.0095,0.0083,0.0022,3e-05,-0.0005805924817134933,0.012515692657614652,0.017301038290651327,0.00514133807923689,0.006191944522728088,0.013319683544291472,-0.0017520371577914862,-0.0026761581506783427,0.0009784959815659633,0.01468626660558403
2004-05-12,0.0012,-0.0022,-0.0006,3e-05,0.004211429184445503,-0.0016481629490265881,0.006122459439160455,0.011326331415057567,0.008461512052095888,-0.003033436360370123,-0.005265503923329806,-0.0008944748308464812,0.0035841870670827447,0.0032894862738344077
2004-05-13,-0.0008,-0.0025,0.0002,3e-05,0.007013747308817875,0.007841540967692628,-0.0027045275156319937,0.0018063407607769033,0.0,0.0,-0.0017644867839754497,0.004028654967464851,-0.0012986691288804364,-0.0032787010317942844
2004-05-14,-0.0017000000000000001,-0.0059,-0.0011,3e-05,0.007108533905557213,-0.003685509922469632,0.011864419710838181,0.0007212335108222057,-0.0019069122185324527,-0.013691610538352994,0.003977028542887506,0.005349930015697613,-0.0019505677989575254,0.00032895490155659957
2004-05-17,-0.0113,-0.0040999999999999995,-0.0032,3e-05,0.007486064497157496,-0.0189066619776046,0.0,-0.012973015964341639,-0.011081425857160765,-0.010796965736959319,-0.006602096085544629,-0.010643005731181043,-0.002931600988640315,-0.015784266512489875
2004-05-18,0.0076,0.0038,0.0024,3e-05,0.01479017895900303,0.01843312154333021,-0.014740386212214629,0.008032222154977564,0.010046377021371455,0.009875287750410244,0.0057599056213122335,0.008516384518415743,-0.0003266980948198883,0.015703284616178648
2004-05-19,-0.0019,-0.0003,0.0051,3e-05,-0.02022316298581628,0.002056813883489772,-0.004420236703198799,0.0007243681422925974,-0.0015301839752357438,0.004632020132491421,-0.00528638040529561,-0.007111104329427076,-0.009803958845400862,-0.004276288236772285
2004-05-20,0.0002,-0.0015,0.0015,3e-05,0.02562279278691504,-0.002463110500314114,-0.001024613590913992,0.0036192190644721567,-0.002298830079136005,-0.000512306795456996,0.0035429550033818646,0.010295413637662065,-0.0066006224629272525,0.0023125105307444382
2004-05-21,0.0044,0.0043,0.0002,3e-05,-0.00208185583303222,0.010699598232303709,-0.004786303919604662,0.006130484841988304,0.006912380625909265,0.0030753185668117577,0.0004413163702194911,-0.0013291439832741059,0.001993337713687149,0.0049439557605763795
2004-05-24,0.0029,0.0067,0.0052,3e-05,0.0107788539928102,0.009771977863882952,0.022672615375260774,0.001433762036906483,0.007627794362206064,0.00153299372066118,-0.003970011128584194,0.013753303165521702,-0.004973462178022636,0.010495234412147836
2004-05-25,0.0166,0.0058,0.0007000000000000001,3e-05,0.01685584389172501,0.01975813280407479,0.016795431384335258,0.014316336746903024,0.014383011342515628,0.018877496157325035,0.011957504812929898,0.01794310024364809,0.009663412394766091,0.020123364166843016
2004-05-26,0.0029,0.0013,0.0003,3e-05,0.016238144273141852,0.002767880280353907,-0.008259002187622322,0.005998613270138176,0.0022388572760869696,-0.0020029549100666344,0.0008752935417843943,0.00042993244984668166,0.005280523149862271,0.0006363492704255513
2004-05-27,0.0051,-0.0027,-0.0012,3e-05,0.004593865783810491,0.009463713144399533,-0.01399067521284214,0.002455254989344402,0.007073664273699265,0.0060210200726189544,0.011805795387285656,0.010313698598922505,0.010177327071852815,0.00445149081883045
2004-05-28,0.0002,-0.0006,0.0013,3e-05,0.012658277770694726,0.000781267869751634,0.00506755461476871,0.0006998654326120235,0.0,0.004987550387776762,-0.0038893757546143437,0.002126722100118217,-0.00032499930884177797,0.0
2004-06-01,0.0014000000000000002,0.0068000000000000005,-0.0008,4e-05,-0.0073298357952610305,-0.0023419739002947804,0.013781507476037236,-0.0038461983674550337,0.0,-0.006947860659991867,0.0,-0.0012732928682889222,0.005201555468841601,-0.0009496893479138402
2004-06-02,0.0031,-0.0024,-0.0014000000000000002,4e-05,0.00870250424758523,0.001956226347962442,-0.0019893722230085453,0.004914039539611448,0.00924214443812188,0.0,0.008242973550824706,0.0016999153001049372,0.006144907295886126,0.0038023080248430485
2004-06-03,-0.009000000000000001,-0.0095,-0.0004,4e-05,0.003660164627374396,-0.01874273479677091,-0.008970114762187564,-0.0080335348701569,-0.007325965610992302,-0.012993514538123807,-0.0021514301873051256,-0.010606703573903697,-0.00257151790859933,-0.006313155335000986
2004-06-04,0.005699999999999999,0.0038,0.001,4e-05,-0.009377432782358475,0.009152465470195548,-0.005028482028626047,0.008450704458237146,0.005535041196266466,0.009620280205449028,0.0017248386053276832,0.003430528505701913,0.0019335953791390637,0.00412964008912442
2004-06-07,0.015700000000000002,0.0015,0.0036,4e-05,0.010386498379644005,0.02050467420741242,0.018530971408535768,0.01431558477917716,0.017247681224018097,0.02306916109089241,0.00860958962034486,0.008547041290593693,0.009971034558408531,0.013919601968147122
